seq_name	Accession	Definition	Source	Genus	Species	Subspecies	Organism	Date	Length
MW592447	MW592447.1	Xanthonycticebus pygmaeus isolate CZSC1 cytochrome b (cytb) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2021-04-18	331
MW592448	MW592448.1	Xanthonycticebus pygmaeus isolate CZBGC1 cytochrome b (cytb) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2021-04-18	331
MW592449	MW592449.1	Xanthonycticebus pygmaeus isolate DLC001 cytochrome b (cytb) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2021-04-18	331
MW592450	MW592450.1	Xanthonycticebus pygmaeus isolate ABQP1 cytochrome b (cytb) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2021-04-18	331
MW592451	MW592451.1	Xanthonycticebus pygmaeus isolate CZM1 cytochrome b (cytb) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2021-04-18	331
OQ518103	OQ518103.1	Xanthonycticebus pygmaeus voucher USNM:MAMM:258234 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-03-01	848
OQ518104	OQ518104.1	Xanthonycticebus pygmaeus voucher USNM:MAMM:256913 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-03-01	805
OQ518105	OQ518105.1	Xanthonycticebus pygmaeus voucher USNM:MAMM:357750 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-03-01	848
OQ518106	OQ518106.1	Xanthonycticebus pygmaeus voucher FMNH:MAMM:46828 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-03-01	753
OQ518107	OQ518107.1	Xanthonycticebus pygmaeus voucher FMNH:MAMM:46825 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-03-01	848
OQ518108	OQ518108.1	Xanthonycticebus pygmaeus voucher L1 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-03-01	848
OQ518109	OQ518109.1	Xanthonycticebus pygmaeus voucher L2 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-03-01	848
OQ518110	OQ518110.1	Xanthonycticebus pygmaeus voucher L3 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-03-01	848
OQ518111	OQ518111.1	Xanthonycticebus pygmaeus voucher L4 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-03-01	848
OQ518112	OQ518112.1	Xanthonycticebus pygmaeus voucher L5 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-03-01	848
OQ518113	OQ518113.1	Xanthonycticebus pygmaeus voucher L6 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-03-01	848
OQ518114	OQ518114.1	Xanthonycticebus pygmaeus voucher L7 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-03-01	848
OQ518115	OQ518115.1	Xanthonycticebus pygmaeus voucher L8 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-03-01	848
OQ518116	OQ518116.1	Xanthonycticebus pygmaeus voucher L16 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-03-01	848
OQ518117	OQ518117.1	Xanthonycticebus pygmaeus voucher L17 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-03-01	848
OQ518118	OQ518118.1	Xanthonycticebus pygmaeus voucher L18 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-03-01	848
OQ518119	OQ518119.1	Xanthonycticebus pygmaeus voucher L25 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-03-01	848
OQ518120	OQ518120.1	Xanthonycticebus pygmaeus voucher L26 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-03-01	848
OQ518121	OQ518121.1	Xanthonycticebus pygmaeus voucher L29 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-03-01	848
OQ518122	OQ518122.1	Xanthonycticebus pygmaeus voucher L30 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-03-01	848
OQ518123	OQ518123.1	Xanthonycticebus pygmaeus voucher L31 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-03-01	848
OQ518124	OQ518124.1	Xanthonycticebus pygmaeus voucher L32 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-03-01	848
OQ518125	OQ518125.1	Xanthonycticebus pygmaeus voucher L33 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-03-01	848
OQ555473	OQ555473.1	Xanthonycticebus pygmaeus isolate N20 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	368
OQ555495	OQ555495.1	Xanthonycticebus pygmaeus isolate 76 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	716
OQ555499	OQ555499.1	Xanthonycticebus pygmaeus isolate L1 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	674
OQ555500	OQ555500.1	Xanthonycticebus pygmaeus isolate L2 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	716
OQ555501	OQ555501.1	Xanthonycticebus pygmaeus isolate L3 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	690
OQ555502	OQ555502.1	Xanthonycticebus pygmaeus isolate L4 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	673
OQ555503	OQ555503.1	Xanthonycticebus pygmaeus isolate L5 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	676
OQ555504	OQ555504.1	Xanthonycticebus pygmaeus isolate L6 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	716
OQ555505	OQ555505.1	Xanthonycticebus pygmaeus isolate L7 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	716
OQ555506	OQ555506.1	Xanthonycticebus pygmaeus isolate L8 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	716
OQ555514	OQ555514.1	Xanthonycticebus pygmaeus isolate L16 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	676
OQ555515	OQ555515.1	Xanthonycticebus pygmaeus isolate L17 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	716
OQ555516	OQ555516.1	Xanthonycticebus pygmaeus isolate L18 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	716
OQ555523	OQ555523.1	Xanthonycticebus pygmaeus isolate L25 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	716
OQ555524	OQ555524.1	Xanthonycticebus pygmaeus isolate L26 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	713
OQ555527	OQ555527.1	Xanthonycticebus pygmaeus isolate L29 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	716
OQ555528	OQ555528.1	Xanthonycticebus pygmaeus isolate L30 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	716
OQ555529	OQ555529.1	Xanthonycticebus pygmaeus isolate L31 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	716
OQ555530	OQ555530.1	Xanthonycticebus pygmaeus isolate L32 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	716
OQ555531	OQ555531.1	Xanthonycticebus pygmaeus isolate L33 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	716
OQ555535	OQ555535.1	Xanthonycticebus pygmaeus isolate L40 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	716
OQ555559	OQ555559.1	Xanthonycticebus pygmaeus isolate L6 cytochrome b (cytb) gene, complete cds; and tRNA-Thr gene, partial sequence; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	1188
OQ555564	OQ555564.1	Xanthonycticebus pygmaeus isolate N23 cytochrome b (cytb) gene, complete cds; and tRNA-Thr gene, partial sequence; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	1188
OQ555568	OQ555568.1	Xanthonycticebus pygmaeus isolate 76 cytochrome b (cytb) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	614
OQ555569	OQ555569.1	Xanthonycticebus pygmaeus isolate L1 cytochrome b (cytb) gene, partial cds; and tRNA-Thr gene, partial sequence; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	673
OQ555570	OQ555570.1	Xanthonycticebus pygmaeus isolate L3 cytochrome b (cytb) gene, partial cds; and tRNA-Thr gene, partial sequence; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	535
OQ555571	OQ555571.1	Xanthonycticebus pygmaeus isolate L7 cytochrome b (cytb) gene, partial cds; and tRNA-Thr gene, partial sequence; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	673
OQ555574	OQ555574.1	Xanthonycticebus pygmaeus isolate L17 cytochrome b (cytb) gene, partial cds; and tRNA-Thr gene, partial sequence; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	672
OQ555575	OQ555575.1	Xanthonycticebus pygmaeus isolate L18 cytochrome b (cytb) gene, partial cds; and tRNA-Thr gene, partial sequence; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	672
OQ555580	OQ555580.1	Xanthonycticebus pygmaeus isolate L25 cytochrome b (cytb) gene, partial cds; and tRNA-Thr gene, partial sequence; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	672
OQ555581	OQ555581.1	Xanthonycticebus pygmaeus isolate L26 cytochrome b (cytb) gene, partial cds; and tRNA-Thr gene, partial sequence; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	671
OQ555584	OQ555584.1	Xanthonycticebus pygmaeus isolate L29 cytochrome b (cytb) gene, partial cds; and tRNA-Thr gene, partial sequence; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	673
OQ555585	OQ555585.1	Xanthonycticebus pygmaeus isolate L30 cytochrome b (cytb) gene, partial cds; and tRNA-Thr gene, partial sequence; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	672
OQ555586	OQ555586.1	Xanthonycticebus pygmaeus isolate L31 cytochrome b (cytb) gene, partial cds; and tRNA-Thr gene, partial sequence; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	672
OQ555587	OQ555587.1	Xanthonycticebus pygmaeus isolate L32 cytochrome b (cytb) gene, partial cds; and tRNA-Thr gene, partial sequence; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	671
OQ555588	OQ555588.1	Xanthonycticebus pygmaeus isolate L33 cytochrome b (cytb) gene, partial cds; and tRNA-Thr gene, partial sequence; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	671
OQ555592	OQ555592.1	Xanthonycticebus pygmaeus isolate L5 cytochrome b (cytb) gene, partial cds; and tRNA-Thr gene, partial sequence; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	673
OQ555593	OQ555593.1	Xanthonycticebus pygmaeus isolate L8 cytochrome b (cytb) gene, partial cds; and tRNA-Thr gene, partial sequence; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	672
OQ555599	OQ555599.1	Xanthonycticebus pygmaeus isolate L16 cytochrome b (cytb) gene, partial cds; and tRNA-Thr gene, partial sequence; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	672
OQ555600	OQ555600.1	Xanthonycticebus pygmaeus isolate N20 cytochrome b (cytb) gene, partial cds; and tRNA-Thr gene, partial sequence; mitochondrial	mitochondrion Xanthonycticebus pygmaeus (pygmy slow loris)	Xanthonycticebus	pygmaeus		Xanthonycticebus pygmaeus	2023-04-08	673
OQ518126	OQ518126.1	Xanthonycticebus sp. i MB-2023 voucher L9 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus sp. i MB-2023	Xanthonycticebus	intermedius		Xanthonytcticebus intermedius	2023-03-01	848
OQ518127	OQ518127.1	Xanthonycticebus sp. i MB-2023 voucher L0 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus sp. i MB-2023	Xanthonycticebus	intermedius		Xanthonytcticebus intermedius	2023-03-01	848
OQ518128	OQ518128.1	Xanthonycticebus sp. i MB-2023 voucher L10 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus sp. i MB-2023	Xanthonycticebus	intermedius		Xanthonytcticebus intermedius	2023-03-01	848
OQ518129	OQ518129.1	Xanthonycticebus sp. i MB-2023 voucher L11 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus sp. i MB-2023	Xanthonycticebus	intermedius		Xanthonytcticebus intermedius	2023-03-01	848
OQ518130	OQ518130.1	Xanthonycticebus sp. i MB-2023 voucher L12 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus sp. i MB-2023	Xanthonycticebus	intermedius		Xanthonytcticebus intermedius	2023-03-01	848
OQ518131	OQ518131.1	Xanthonycticebus sp. i MB-2023 voucher L13 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus sp. i MB-2023	Xanthonycticebus	intermedius		Xanthonytcticebus intermedius	2023-03-01	848
OQ518132	OQ518132.1	Xanthonycticebus sp. i MB-2023 voucher L14 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus sp. i MB-2023	Xanthonycticebus	intermedius		Xanthonytcticebus intermedius	2023-03-01	848
OQ518133	OQ518133.1	Xanthonycticebus sp. i MB-2023 voucher L15 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus sp. i MB-2023	Xanthonycticebus	intermedius		Xanthonytcticebus intermedius	2023-03-01	848
OQ518134	OQ518134.1	Xanthonycticebus sp. i MB-2023 voucher L19 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus sp. i MB-2023	Xanthonycticebus	intermedius		Xanthonytcticebus intermedius	2023-03-01	848
OQ518135	OQ518135.1	Xanthonycticebus sp. i MB-2023 voucher L20 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus sp. i MB-2023	Xanthonycticebus	intermedius		Xanthonytcticebus intermedius	2023-03-01	848
OQ518136	OQ518136.1	Xanthonycticebus sp. i MB-2023 voucher L23 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus sp. i MB-2023	Xanthonycticebus	intermedius		Xanthonytcticebus intermedius	2023-03-01	848
OQ518137	OQ518137.1	Xanthonycticebus sp. i MB-2023 voucher L24 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus sp. i MB-2023	Xanthonycticebus	intermedius		Xanthonytcticebus intermedius	2023-03-01	848
OQ518138	OQ518138.1	Xanthonycticebus sp. i MB-2023 voucher L27 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus sp. i MB-2023	Xanthonycticebus	intermedius		Xanthonytcticebus intermedius	2023-03-01	848
OQ518139	OQ518139.1	Xanthonycticebus sp. i MB-2023 voucher L28 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus sp. i MB-2023	Xanthonycticebus	intermedius		Xanthonytcticebus intermedius	2023-03-01	848
OQ518140	OQ518140.1	Xanthonycticebus sp. i MB-2023 voucher L35 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus sp. i MB-2023	Xanthonycticebus	intermedius		Xanthonytcticebus intermedius	2023-03-01	848
OQ518141	OQ518141.1	Xanthonycticebus sp. i MB-2023 voucher L39 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus sp. i MB-2023	Xanthonycticebus	intermedius		Xanthonytcticebus intermedius	2023-03-01	848
OQ518142	OQ518142.1	Xanthonycticebus sp. i MB-2023 voucher L41 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus sp. i MB-2023	Xanthonycticebus	intermedius		Xanthonytcticebus intermedius	2023-03-01	848
OQ518143	OQ518143.1	Xanthonycticebus sp. i MB-2023 voucher L42 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus sp. i MB-2023	Xanthonycticebus	intermedius		Xanthonytcticebus intermedius	2023-03-01	848
OQ518144	OQ518144.1	Xanthonycticebus sp. i MB-2023 voucher N24 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus sp. i MB-2023	Xanthonycticebus	intermedius		Xanthonytcticebus intermedius	2023-03-01	848
OQ555498	OQ555498.1	Xanthonycticebus sp. i MB-2023 isolate L0 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus sp. i MB-2023	Xanthonycticebus	intermedius		Xanthonytcticebus intermedius	2023-04-08	716
OQ555507	OQ555507.1	Xanthonycticebus sp. i MB-2023 isolate L9 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus sp. i MB-2023	Xanthonycticebus	intermedius		Xanthonytcticebus intermedius	2023-04-08	716
OQ555508	OQ555508.1	Xanthonycticebus sp. i MB-2023 isolate L10 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus sp. i MB-2023	Xanthonycticebus	intermedius		Xanthonytcticebus intermedius	2023-04-08	716
OQ555509	OQ555509.1	Xanthonycticebus sp. i MB-2023 isolate L11 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus sp. i MB-2023	Xanthonycticebus	intermedius		Xanthonytcticebus intermedius	2023-04-08	716
OQ555510	OQ555510.1	Xanthonycticebus sp. i MB-2023 isolate L12 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus sp. i MB-2023	Xanthonycticebus	intermedius		Xanthonytcticebus intermedius	2023-04-08	680
OQ555511	OQ555511.1	Xanthonycticebus sp. i MB-2023 isolate L13 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus sp. i MB-2023	Xanthonycticebus	intermedius		Xanthonytcticebus intermedius	2023-04-08	716
OQ555512	OQ555512.1	Xanthonycticebus sp. i MB-2023 isolate L14 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus sp. i MB-2023	Xanthonycticebus	intermedius		Xanthonytcticebus intermedius	2023-04-08	716
OQ555513	OQ555513.1	Xanthonycticebus sp. i MB-2023 isolate L15 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus sp. i MB-2023	Xanthonycticebus	intermedius		Xanthonytcticebus intermedius	2023-04-08	716
OQ555517	OQ555517.1	Xanthonycticebus sp. i MB-2023 isolate L19 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus sp. i MB-2023	Xanthonycticebus	intermedius		Xanthonytcticebus intermedius	2023-04-08	716
OQ555518	OQ555518.1	Xanthonycticebus sp. i MB-2023 isolate L20 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; mitochondrial	mitochondrion Xanthonycticebus sp. i MB-2023	Xanthonycticebus	intermedius		Xanthonytcticebus intermedius	2023-04-08	716
